Jesse Glass-McCasker (CAR), CAR,DEF, ,0,0,0,0,0,0,0,0,0,25,25,0,25,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Nick Graham (CAR), CAR,MID, FWD,0,0,0,48,0,0,51,76,94,64,59,0,62,69,68,60,64,64,61,64,62,60,62,424400,424400,424400,424400,424400,424400,424400,424400,388400,382400,377200,377200,358100,346400,341900,337700,332300,326700,323000,320300,317400,314900,312200
Liam Jones (CAR), CAR,DEF, ,54,70,57,43,107,69,61,82,65,81,69,0,78,71,77,65,80,67,74,83,78,77,86,426100,426100,426100,393700,366200,362900,364600,373200,367500,361300,363000,363000,366900,365300,367700,363700,364800,361100,362400,364700,371300,377400,383300
Matthew Kennedy (CAR), CAR,MID, ,3,0,52,70,0,77,48,0,0,45,53,0,51,51,50,47,54,56,50,50,51,52,46,356000,356000,356000,356000,318300,318300,322900,323900,323900,323900,293500,293500,280900,274400,268200,262000,258800,259100,260600,260000,257300,256300,253700
Pat Kerr (CAR), CAR,FWD, ,0,0,0,0,0,0,0,0,23,23,23,0,23,23,23,23,23,23,23,23,23,23,23,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,121300,121300,119400,118000,117000,116300,115700,115300,115000,114800,114600,114500,114400
Sam Kerridge (CAR), CAR,MID, ,0,0,0,0,79,104,71,93,93,87,73,0,100,81,85,82,89,93,84,89,100,93,87,430800,430800,430800,430800,430800,430800,430800,429400,433500,431400,432100,432100,431700,428700,431900,426100,425500,428700,431900,434200,439000,446500,451200
Matthew Kreuzer (CAR), CAR,RUC, ,74,0,86,60,0,0,64,127,60,72,82,0,71,83,68,86,81,71,84,84,71,78,72,603700,603700,603700,603700,543300,543300,543300,492100,471800,456600,423600,423600,409900,404700,394700,394100,392700,393100,392400,393300,394000,391700,384700
Jed Lamb (CAR), CAR,FWD, ,58,67,30,0,38,0,0,108,47,57,49,0,54,62,66,58,58,66,65,60,54,61,50,334400,334400,334400,314800,314800,292700,292700,292700,292600,299900,297500,297500,288700,284500,289100,294100,296100,297600,301700,305600,303100,299500,292400
Darcy Lang (CAR), CAR,FWD, ,0,0,0,0,0,0,0,74,71,59,51,0,53,67,67,58,70,65,61,52,53,55,54,385500,385500,385500,385500,385500,385500,385500,385500,385500,385500,353100,353100,330700,317900,315700,316300,318100,318500,320200,313300,302900,292700,286100
Kym Lebois (CAR), CAR,FWD, ,0,0,0,0,0,0,0,0,0,25,25,0,25,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Matthew Lobbe (CAR), CAR,RUC, ,0,0,0,0,0,0,0,0,0,67,58,0,62,54,67,73,68,64,78,63,62,66,60,253000,253000,253000,253000,253000,253000,253000,253000,253000,253000,253000,253000,268200,273600,281500,292200,306200,315200,324000,328100,330300,326500,322400
Harrison Macreadie (CAR), CAR,DEF, ,0,0,0,0,0,0,0,0,0,34,34,0,34,34,31,32,34,34,32,34,34,34,34,212400,212400,212400,212400,212400,212400,212400,212400,212400,212400,212400,212400,200600,192100,184500,178000,173300,171200,169700,168600,167800,168100,168300
Caleb Marchbank (CAR), CAR,DEF, ,105,81,40,0,0,43,0,0,0,47,69,0,61,65,64,63,61,63,59,69,61,56,60,381400,381400,381400,381100,381100,381100,353300,353300,353300,353300,301800,301800,299400,305700,308100,310700,310900,310500,308500,310600,311200,310300,305600
Cillian McDaid (CAR), CAR,DEF, ,0,0,0,0,0,0,0,0,0,21,20,0,21,21,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Harry McKay (CAR), CAR,FWD, ,0,0,0,0,63,63,63,61,54,55,61,0,61,61,61,66,61,61,61,61,61,61,61,207800,207800,207800,207800,207800,207800,207800,236800,256600,266900,273800,273800,279000,285500,290300,296000,300100,303100,303100,303100,303100,303100,303100
Aaron Mullett (CAR), CAR,DEF, ,57,87,27,85,70,28,67,57,64,61,55,0,63,48,60,55,57,63,57,69,63,53,58,440700,440700,440700,400000,383900,364700,349800,330100,309200,309700,305000,305000,302700,295200,291900,286000,285700,286800,288500,295100,299900,301600,297900
Marc Murphy (CAR), CAR,MID, ,61,73,127,0,0,0,0,0,94,76,93,0,100,101,93,85,93,92,85,82,100,77,105,595000,595000,595000,553500,553500,553500,553500,553500,553500,535500,500000,500000,485200,485600,485900,479400,471100,464600,459900,451500,449000,443600,449900
Lochie O'Brien (CAR), CAR,DEF, MID,0,0,0,46,61,39,37,50,30,43,43,0,43,43,43,43,43,43,43,43,43,42,42,162300,162300,162300,162300,162300,162300,184600,196600,200000,198300,197700,197700,202000,205100,207400,209100,210300,211200,211800,212300,212600,212400,211800
Cam O'Shea (CAR), CAR,DEF, ,0,48,0,45,14,48,62,46,18,36,38,0,41,38,38,35,41,36,38,40,41,33,44,166000,166000,166000,166000,166000,170400,173000,182300,202900,204400,182700,182700,184800,187200,189000,187600,187900,187200,188100,188300,190600,190100,191500
Sam Petrevski-Seton (CAR), CAR,MID, FWD,65,83,42,54,51,48,49,82,76,67,55,0,59,72,57,62,59,52,60,61,59,58,58,371900,371900,371900,358000,344000,319500,303100,288300,290700,304800,324300,324300,317700,315100,314100,314700,309300,303100,297800,294700,295600,295400,293900
Andrew Phillips (CAR), CAR,RUC, ,0,0,0,0,62,69,52,0,0,57,47,0,56,59,57,57,53,59,54,50,56,63,52,224300,224300,224300,224300,224300,224300,224300,246300,246300,246300,259100,259100,260600,262700,268600,273400,274300,275800,275500,274000,271600,273800,276300
Jarrod Pickett (CAR), CAR,FWD, ,0,0,0,0,0,0,0,0,0,57,60,0,57,57,51,57,57,72,58,57,57,57,57,254000,254000,254000,254000,254000,254000,254000,254000,254000,254000,254000,254000,263200,269900,270800,271500,271900,281600,289200,294700,292000,289600,287800
Lachie Plowman (CAR), CAR,DEF, ,88,61,49,62,71,61,49,35,81,60,59,0,64,55,72,61,62,62,56,58,64,56,55,358900,358900,358900,352000,336400,329700,329100,322200,300300,293000,303000,303000,303000,300800,305000,306700,311100,309800,306600,302500,300400,298900,296500
Cameron Polson (CAR), CAR,MID, FWD,0,50,16,0,0,0,0,0,0,33,33,0,33,29,33,33,33,33,38,33,33,33,33,130800,130800,130800,130800,130800,130800,130800,130800,130800,130800,138700,138700,145500,148600,151000,152700,155700,157900,161800,164600,166700,166000,165500
Sam Rowe (CAR), CAR,DEF, ,0,0,0,0,53,35,51,54,35,38,39,0,41,48,49,40,55,41,46,42,41,41,52,295000,295000,295000,295000,295000,295000,295000,278300,266000,256700,228400,228400,219500,217500,220400,222200,226600,226300,228700,224600,221700,217300,218600
Angus Schumacher (CAR), CAR,DEF, MID,0,0,0,0,0,0,0,0,0,24,23,0,24,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Matt Shaw (CAR), CAR,MID, ,0,0,0,0,0,0,0,0,0,50,53,0,49,47,44,50,55,49,50,46,49,51,53,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,199600,212300,217600,221900,228600,235700,240900,240700,240600,240900,244300
Alex Silvagni (CAR), CAR,DEF, ,0,0,0,0,0,0,0,0,0,63,57,0,64,66,63,63,85,63,63,46,64,60,65,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,326800,322200,321500,320500,328200,333900,338100,323800,313700,305100,307200
Jack Silvagni (CAR), CAR,FWD, ,28,0,0,33,39,32,0,0,0,28,28,0,31,34,34,29,30,26,38,33,31,30,28,287800,287800,287800,287800,287800,257000,235300,235300,235300,235300,197000,197000,182700,174900,171900,168900,164900,158400,157700,158500,161300,159700,156400
Kade Simpson (CAR), CAR,DEF, ,150,115,97,79,142,70,97,103,72,98,103,0,93,103,92,87,94,103,105,93,93,90,96,516300,516300,516300,541000,529000,532700,521500,520400,501000,487400,470800,470800,475100,480500,479500,476100,469600,469800,477900,483400,483000,476000,472200
Dale Thomas (CAR), CAR,MID, FWD,73,49,64,79,100,106,105,116,78,101,112,0,92,105,93,86,106,103,108,110,92,108,99,358600,358600,358600,346500,341300,360800,392700,426900,458100,468100,475800,475800,483700,491200,488300,483400,480300,482500,493900,504000,506500,508300,504700
Jacob Weitering (CAR), CAR,DEF, ,55,31,40,46,0,0,0,0,0,44,68,0,65,51,51,47,47,63,67,53,65,58,53,353900,353900,353900,316100,285300,285300,285300,285300,285300,285300,265100,265100,272600,281200,279900,271000,262700,262000,270400,279100,286500,287800,288800
Tom Williamson (CAR), CAR,DEF, ,0,0,0,0,0,0,0,0,0,40,44,0,48,44,52,42,41,45,39,40,48,44,44,274200,274200,274200,274200,274200,274200,274200,274200,274200,274200,274200,274200,259200,250000,246900,241900,237000,230300,224000,219000,216600,217100,219200
Matthew Wright (CAR), CAR,FWD, ,84,61,44,87,49,93,85,74,55,68,75,0,76,69,60,69,76,68,77,75,76,78,67,418600,418600,418600,391800,374700,357000,364800,368900,382200,374700,352500,352500,355200,357700,352800,346100,344300,346600,351800,355100,361200,366000,366000
Taylor Adams (COL), COL,MID, ,69,77,83,0,0,0,45,120,71,74,84,75,0,76,77,80,85,78,74,81,76,77,84,591000,591000,591000,536200,536200,536200,536200,484700,465000,445000,426100,415200,415200,408200,399900,396100,397300,398700,397000,394000,390900,390000,390700
James Aish (COL), COL,DEF, MID,54,91,93,62,77,18,0,0,0,82,70,74,0,71,66,66,79,73,64,64,68,61,74,312700,312700,312700,336100,358000,369000,341300,341300,341300,341300,315700,331500,331500,338100,341100,339700,342300,347300,350100,345500,339800,334400,334900
Flynn Appleby (COL), COL,DEF, ,0,0,0,0,0,58,57,60,51,57,57,57,0,57,57,57,57,57,57,57,57,57,57,121900,121900,121900,121900,121900,121900,121900,121900,167300,197100,233600,246900,246900,256600,263800,269000,272800,275500,277600,279100,280200,281000,281600
Jarryd Blair (COL), COL,FWD, ,0,0,0,0,0,70,68,0,0,47,70,65,0,73,64,68,54,70,55,70,73,65,74,328900,328900,328900,328900,328900,328900,328900,328900,328900,328900,318400,313800,313800,322000,325300,329100,323400,321900,315000,317100,320000,326600,333200
Tim Broomhead (COL), COL,MID, ,0,0,0,0,0,0,0,0,0,51,61,48,0,46,42,52,48,51,47,56,50,48,61,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,305800,294800,294800,284500,268500,258600,252300,251700,249100,250700,251400,252400,255300
Callum Brown (COL), COL,MID, FWD,0,50,85,62,80,75,0,18,0,64,64,66,0,71,64,69,64,64,68,64,64,61,64,224300,224300,224300,224300,253700,289100,309500,309500,303500,303500,278300,289900,289900,301500,309900,317400,319800,321500,322300,322900,323400,320500,318500
Tyler Brown (COL), COL,FWD, MID,0,0,0,0,0,0,0,0,0,24,23,24,0,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Mason Cox (COL), COL,RUC, FWD,47,0,38,44,62,75,76,60,21,50,62,61,0,48,59,62,61,59,61,59,78,60,62,304800,304800,304800,304800,282300,272700,281400,301500,314600,299900,262100,268600,268600,272500,274000,275500,282500,287600,290800,292300,301800,308400,314500
Jack Crisp (COL), COL,DEF, ,87,71,128,78,65,89,86,119,112,85,99,87,0,89,94,92,94,100,82,85,94,99,103,455300,455300,455300,462200,464800,464400,444900,433400,448100,468800,485200,475400,475400,470000,463800,461500,462100,465200,462900,457300,450600,453200,463100
Benjamin Crocker (COL), COL,FWD, ,59,51,44,60,47,0,31,30,0,45,40,42,0,39,46,43,45,42,36,42,44,40,40,190600,190600,190600,208800,223400,232500,232500,232100,217900,217900,202200,204300,204300,203300,205200,207000,211000,212100,209800,206800,205500,206400,206100
Josh Daicos (COL), COL,MID, FWD,0,0,0,0,0,0,0,0,0,50,50,46,0,50,50,50,50,50,50,50,50,50,50,190500,190500,190500,190500,190500,190500,190500,190500,190500,190500,190500,204300,204300,214400,221800,229000,234200,238000,240800,242800,244300,245400,246200
Jordan de Goey (COL), COL,MID, FWD,0,0,0,70,84,47,123,92,111,103,88,88,0,83,94,89,83,85,81,112,90,87,92,434300,434300,434300,434300,434300,434300,408900,413300,419100,451600,475500,471800,471800,460200,454500,450700,447900,441900,433900,441000,448400,456500,453500
Lynden Dunn (COL), COL,DEF, ,69,69,67,39,61,76,31,49,72,55,54,58,0,59,55,60,51,59,63,57,52,53,57,373800,373800,373800,366100,348200,331700,322400,311500,297400,285100,290300,286600,286600,285700,285500,286200,283100,282700,283700,287100,286500,281600,278000
Jamie Elliott (COL), COL,FWD, ,0,0,0,0,0,0,0,0,0,72,70,75,0,78,76,74,74,84,68,78,81,68,70,405500,405500,405500,405500,405500,405500,405500,405500,405500,405500,405500,393000,393000,386600,384600,382700,379600,380800,379000,379500,378500,377800,373700
Alex Fasolo (COL), COL,FWD, ,0,0,0,0,0,0,0,0,11,40,48,48,0,53,61,51,48,57,44,46,50,49,48,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,308400,286000,286000,275400,273500,273400,271200,267800,262100,257000,250200,247500,246400
Tyson Goldsack (COL), COL,DEF, ,0,0,0,0,0,0,0,0,0,77,62,67,0,83,83,73,68,68,73,66,78,70,62,372500,372500,372500,372500,372500,372500,372500,372500,372500,372500,372500,364100,364100,360600,367400,375000,373900,366400,361000,356100,357000,356300,354000
Levi Greenwood (COL), COL,MID, FWD,0,0,0,0,0,0,0,0,0,47,58,61,0,59,58,51,52,49,56,52,53,56,63,342600,342600,342600,342600,342600,342600,342600,342600,342600,342600,342600,324300,324300,316400,310600,301800,292300,281400,275600,271400,270100,269100,273300
Brodie Grundy (COL), COL,RUC, ,95,139,154,141,113,115,110,137,109,127,120,113,0,115,99,100,124,118,122,119,119,110,121,534700,534700,534700,566200,611900,634300,631100,613700,610200,604700,603200,601300,601300,594500,580200,563900,556100,558900,570700,577100,582300,580700,580400
Will Hoskin-Elliott (COL), COL,MID, ,80,44,103,97,58,86,43,78,87,71,79,74,0,74,71,63,61,69,82,61,55,73,79,447100,447100,447100,429700,426000,429900,423600,394100,380500,370800,380500,377900,377900,377300,373300,365500,354100,344800,346500,347700,342400,334500,336700
Jeremy Howe (COL), COL,DEF, ,78,121,92,48,80,149,92,123,121,107,112,106,0,107,103,111,101,113,125,110,124,127,119,517600,517600,517600,510100,492800,462000,463300,483100,515700,526600,547200,544800,544800,543000,537600,536000,532100,533800,541300,550700,562500,572000,582900
Kayle Kirby (COL), COL,FWD, ,0,0,0,0,0,0,0,0,0,32,32,32,0,32,32,32,32,32,32,32,32,32,32,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,133300,133300,140300,145300,149000,151700,153700,155200,156200,156900,157500,157900
Tom Langdon (COL), COL,DEF, ,56,75,76,56,69,0,0,0,94,80,72,71,0,81,66,74,70,66,64,71,75,78,72,451300,451300,451300,423800,405000,388700,388700,388700,388700,381700,392700,386400,386400,382200,376500,373600,366600,361600,353400,347800,347800,354100,359100
Max Lynch (COL), COL,RUC, FWD,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Jack Madgen (COL), COL,MID, ,0,0,0,0,0,0,0,0,0,21,20,21,0,21,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102500,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Brayden Maynard (COL), COL,DEF, ,63,55,59,64,76,68,0,0,0,63,71,71,0,64,63,64,71,80,55,61,63,65,76,394800,394800,394800,369000,351600,348600,349100,349100,349100,349100,343900,342700,342700,342300,338400,332400,331200,337900,338800,335000,324600,321400,325800
Chris Mayne (COL), COL,FWD, ,0,0,0,0,0,48,75,107,65,60,68,85,0,78,63,76,72,72,60,65,76,65,68,255100,255100,255100,255100,255100,255100,255100,255100,289200,321500,333300,338600,338600,350400,356800,357500,355300,357800,352400,345400,342000,341800,342900
Sam McLarty (COL), COL,DEF, ,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Brody Mihocek (COL), COL,DEF, ,0,0,0,0,0,0,0,0,0,21,20,21,0,21,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102500,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Darcy Moore (COL), COL,FWD, ,83,33,0,0,0,0,34,12,0,59,57,48,0,44,50,48,51,48,46,47,48,46,57,338000,338000,338000,338000,338000,338000,338000,314800,265400,265400,233000,243400,243400,244300,241800,240000,241800,242200,241700,239500,237900,236700,240300
Nathan Murphy (COL), COL,DEF, FWD,0,0,0,0,0,0,0,0,0,24,23,24,0,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Sam Murray (COL), COL,DEF, ,72,58,95,92,78,62,76,65,56,s,67,67,0,73,67,69,67,67,65,67,68,67,67,123900,123900,123900,191700,251200,304300,327400,336600,336800,334000,324200,326500,326500,330900,334100,337300,337000,336800,334900,333400,332800,333200,333500
Adam Oxley (COL), COL,DEF, ,0,0,0,0,0,0,0,0,0,31,40,54,0,52,47,40,54,36,41,44,42,39,40,260100,260100,260100,260100,260100,260100,260100,260100,260100,260100,260100,245700,245700,244700,247000,242400,240000,233400,229000,221300,218400,215400,211400
Scott Pendlebury (COL), COL,MID, ,99,109,113,106,123,108,63,0,94,91,92,95,0,106,97,94,104,91,96,98,101,101,93,586500,586500,586500,574100,570000,573300,572000,550700,550700,520500,482200,476300,476300,478700,482700,485200,486100,484100,483500,480400,482600,486400,487000
Tom Phillips (COL), COL,MID, ,56,115,81,104,75,119,131,61,121,88,111,111,0,81,117,87,101,108,106,104,105,104,114,417500,417500,417500,419200,443400,443600,459200,482000,491200,498500,496800,501200,501200,501300,504000,495400,498000,495900,502800,509200,512500,514100,519700
Ben Reid (COL), COL,DEF, FWD,72,0,83,70,34,54,0,0,0,59,65,57,0,75,68,60,58,56,58,55,63,72,65,397700,397700,397700,397700,393900,374300,345600,345600,345600,345600,311800,308600,308600,313300,318100,323000,319000,310700,303700,297300,295700,300800,309000
Matt Scharenberg (COL), COL,DEF, ,0,91,71,59,84,86,71,137,91,94,85,90,0,78,93,94,94,104,94,94,87,98,85,393600,393600,393600,393600,389100,382500,383500,388800,415500,436900,458600,455100,455100,445300,441800,441000,447600,457300,464400,469600,465800,464800,460000
Steele Sidebottom (COL), COL,MID, ,91,91,134,138,91,71,94,100,98,91,87,87,0,89,100,94,91,95,86,91,98,96,85,527500,527500,527500,528600,552300,570100,553000,519800,498400,494400,481200,469800,469800,460500,459500,462000,464700,464400,460600,457900,457200,461200,461400
Brayden Sier (COL), COL,MID, ,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Josh Smith (COL), COL,DEF, ,45,0,0,0,0,0,0,0,0,48,56,35,0,49,63,45,59,52,57,50,59,50,64,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,336800,308100,308100,287500,275600,271400,272800,268900,271400,269200,270800,268700,273500
Jaidyn Stephenson (COL), COL,FWD, MID,62,64,33,115,88,47,84,49,84,70,70,70,0,60,70,76,70,70,64,70,74,70,70,180300,180300,180300,203600,245100,286700,322600,334400,324900,334200,344500,345400,345400,341600,338800,339400,344300,347900,345200,343200,343500,346500,348600
